label	nodestring	subgenre	century	lexicaldiversity	postnt	genre	textid	year	treeid	text
-		rel	18	0.26	1	nar	biskupasogur	1725	45735	Strax sem hann var vígður stundaði hann til að gagnast slíkt sem hann kunni bæði Hólastifti og öllu landinu í mörgum greinum
-		rel	18	0.26	1	nar	biskupasogur	1725	45768	Síðan eftir sumra veraldlegra undirréttan þá Jón lögmaður sigldi að veiku og vanfæru sakafólki væri það of þung byrði þar fyrir var hingað útgefið kong Christians 4ti bréf Anno 1594-1594 á hans ungdómsárum í regerandis herranna að sérhver skyldi leysast af hans sóknarpresti
-	áður	rel	18	0.26	1	nar	biskupasogur	1725	45789	Með þessu góða prentverki breiddist guðsorð helst og mest um alt Ísland svo það varð á fáum árum fullt af góðum prentuðum bókum ungum og gömlum til gagns og lærdóms þar áður sáust ekki nema hér og hvar Nýja testamentið með útleggingu Odds Gottskálkssonar Corvini postillur Prédikanir Justi Jonæ sem Oddur útlagði og lét þrykkja og fáein kver önnur
-	enn nú	rel	18	0.26	1	nar	biskupasogur	1725	45820	Og hversu allt hafi verið vandað til þess biblíuverks sýna þær ljósast þar sem enn nú er nokkuð eftir af þeim
-		rel	18	0.26	1	nar	biskupasogur	1725	45823	Björn Sturluson skáld á Suðurnesjum í hans lofdikt um herra Guðbrand kveðnum Anno 1620-1620 eða 4um árum áður en herra Guðbrandur lét hætta prentiðjunni upptelur þær bækur og bæklinga sem hann hafi séð og viti á prent út gengna í tíð herra Guðbrands við hverjar vel flestar eg hef sett ártalið nær þær hafi verið þrykktar eftir því sem það hefur fengist og það hefur orðið uppgötvað MS:table_omitted
-		rel	18	0.26	1	nar	biskupasogur	1725	45826	eftir það hann gat ekki lengur sjálfaur að því staðið eður séð um það þá hann þremur árum fyrir sinn dauða féll í sinn síðasta kararsjúkadóm lét hann öldungis hætta því verki læsa aftur prenthúsunum leggja niður til geymslu í Hóladómkirkju stílinn með sínum 4um letrum biblíustíl sniðletrum tveimur og smáa stíl og öll prentsmiðjunnar verkfæri vönduð og vel um gengin
-		rel	18	0.26	1	nar	biskupasogur	1725	45868	og svo sem hætt er við að menn eru ekki alltið svo varfærnir þá þeim er nokkuð í skapi hristi hann vatnið af höndum sér áður en hann þurkaði sér um þær
-		rel	18	0.26	1	nar	biskupasogur	1725	45884	og lofaði að endurbæta fall kirkjunnar það sem hún hefur fengið meðan hann hélt þann stað svo sem væri ekki miður en þá hann tók við
-		rel	18	0.26	1	nar	biskupasogur	1725	45961	vildi eiga hreppsvist í Hjaltadal þá hann var orðinn gamall
-		rel	18	0.26	1	nar	biskupasogur	1725	45975	Skömmu síðar þá séra Arngrímur reið af staðnum norður tröðina féll hesturinn undir honum
-		rel	18	0.26	1	nar	biskupasogur	1725	46005	en baðskeri hans drukknaði hér um sumarið á grandanum þá hann reið úr Hólmskaupstað
-		rel	18	0.26	1	nar	biskupasogur	1725	46038	Var til slegið einhverju öðru þá hann spurði eftir því
-		rel	18	0.26	1	nar	biskupasogur	1725	46078	og þá þau komu út fékkst ekki af honum að brúka þau
-		rel	18	0.26	1	nar	biskupasogur	1725	46128	Og þá Ari kvartaði hér yfir fyrir herra Guðbrandi það sér og sínum ráðum væri ei hlýtt
-		rel	18	0.26	1	nar	biskupasogur	1725	46177	Þá herra Guðbrandur tók að eldast fékk hann kongl. Majst leyfi til að hafa séra Arngrím sér til aðstoðar í hans biskupsembætti
-		rel	18	0.26	1	nar	biskupasogur	1725	46178	Og þá hann féll í hans kararsjúkdóm útgaf höfuðsmaðurinn Holger Rosenkrants á Bessastöðum dag 2. Julii 1624-1624 séra Arngrím svo hljóðandi bréf að eftir því drottinn hafi nú með ellinni og öðrum veikleika heimsótt þann heiðarlega herra Guðbrand biskup og hann hefur áður fengið kongl. Majst að séra Arngrímur skuli þjóna honum svo sem hans meðhjálpari þá bífalaði höfuðsmaðurinn séra Arngrími kongsins vegna að vera réttur inspector og fullmegtugur biskupsins að visitera prestanna og þess andlega embættis umsjón að hafa með skólameistarans ráði skólann að umsjá að þar gangi allt vel til eftir fundatiunni svo og með ráðsmannsins skólameistarans og kirkjuprestsins ráði og viðurvist samansafna öllum dómkirkjunnar og stólsins bréfum og leggja þau í góða geymslu þar til guð gerði endingu á biskupsins sjúkdómi eftir þægilegum vilja þó að biskupsins myndugleika og embætti í allan máta óforkrenktu svo lengi sem hann vildi það sjálfur forstöðu veita
-		rel	18	0.26	1	nar	biskupasogur	1725	46193	Bjó undir hjá mörgum að hann væri þóttabúnaður og viljamikill og ráðríkur mundi sína upptekt láta fram ganga hvernig sem á stæðist þá hann væri sestur í völdin
-		rel	18	0.26	1	nar	biskupasogur	1725	46240	Anno 1627-1627 þann 20-20 Augusti á Flugumýrarprestastefnu snerust vel flestir Norðlendingar á eitt ráð þá séra Arngrímur Jónsson tók til að afsaka sig fyrir því vandasama embætti og
-		rel	18	0.26	1	nar	biskupasogur	1725	46367	Sýnist að báðir hafi verið tuddamenni og málið óhreint á báðar síður Þá báða dæmdi biskupinn herra Þorlákur frá prestlegu embætti
-	fyrrum	rel	18	0.26	1	nar	biskupasogur	1725	46378	Gengu allir fyrirmenn þessa lands til þeirrar stóru búðar sem upp var reist í Öxarárhólma hvar hirðstjórabúðin stóð fyrrum
-		rel	18	0.26	1	nar	biskupasogur	1725	46379	Og eftir heilsan þá mannfjöldinn var saman kominn gerði kongsins secreteri Gabirel Ackeley þar merkilega ræðu á latínu fyrst og síðan á dönsku til allra þar saman kominna um sín erindi hingað það hann kongl Majst vegna vildi þar taka hollustu og trúskapseiða af öllum landsins innbyggjurum
-		rel	18	0.26	1	nar	biskupasogur	1725	46458	Þá þetta kemur fyrir kongl Majst spyr hann höfuðsmanninn Henrich Bjelke fyrir hvað þessi fangi væri héðan fluttur og þar inn settur
-		rel	18	0.26	1	nar	biskupasogur	1725	46564	eftir tilgátum fólks þenkja vildi til Hóla biskupsdæmis þá liðugt yrði
-		rel	18	0.26	1	nar	biskupasogur	1725	46632	Og kom Jón svo út aftur með vel útrétt erindi þó miklu þar til kostaði svo Anno 1669-1669 gerðist á Bessastöðum þá arfahyllingareiðarnir voru teknir sátt í millum biskups og Jóns án peningaútiláta á báðar síður fyrir meðalgöngu 24-24 bestu manna sem kongl. Majst commissarius Jens Rodsten til nefndi
-	síðan	rel	18	0.26	1	nar	biskupasogur	1725	46647	og flutti sig og alt bú sitt þaðan undir haust að Víðivöllum í Skagafirði til húsfrú Kristínar Gísladóttur hvar hann bjó síðan til síns dauða Anno 1705-1705
-		rel	18	0.26	1	nar	biskupasogur	1725	46684	Þorsteinn Benediktsson féll af baki þá hann reið til skips um haustið
-		rel	18	0.26	1	nar	biskupasogur	1725	46697	Bróður sínum Mag. Þórði þá hann kom einu inni úr siglingu gaf hann í einu framtalda 300-300 rixdali
-		rel	18	0.26	1	nar	biskupasogur	1725	46707	Á fyrgreindu ári 1684-1684 þann 22. Julii andaðist herra Gísli Þorláksson heima á Hólum á 53. aldursári hans þá hann hafði biskup verið full 27-27 ár og nærri hálfan þriðja mánuð saddur lífdaganna
-		fic	18	0.26	1	nar	klim	1745	46744	og beið eftir hvað nýlundu fyrir mig bæri þá dagurinn upprynni
-		fic	18	0.26	1	nar	klim	1745	46752	Þá ég vaknaði ætlaði ég að gól manns þessa hefði mig vakt af mínum svefni
-		fic	18	0.26	1	nar	klim	1745	46753	en þá ég sá einn uxa standa skammt frá mér þóttumst ég vita að hann hefði tálmað mína hvíld með sínu öskri
-		fic	18	0.26	1	nar	klim	1745	46762	En þá ég var að bera mig að því gaf þetta tré hljóð af sér sem að sönnu var lágt en þó gegnumþrengjandi líkt sem raust reiðrar konu
-	stuttu áður	fic	18	0.26	1	nar	klim	1745	46766	Þegar ég lauk augunum upp sá ég alla vega kring um mig einn lifandi skóg og allstaðar um grundirnar stór og smá tré þar þó stuttu áður sáust varla sex eður sjö
-		fic	18	0.26	1	nar	klim	1745	46780	Þetta vissa ég ekki fyrr en eftir nokkra mánuði þá ég hafði lært undirheima málfærið því í þessu tilstandi varð ég frá mér numinn sökum ótta og truflaðra geðsmuna og gat með engu móti skilið hvað ég skyldi meina um þessi lifandi og talandi tré eður hvert í átt ég skyldi fara því þau stigu seint og með jöfnum fetum
-		fic	18	0.26	1	nar	klim	1745	46811	Ég get ei útskýrt þá forundran sem ég féll í þá ég athugaði þessar sjónir og þeim mótstæðilega hluti og en síður hvað fyrir andvarpanir þetta pressaði af mér og hversu innilega ég þá óskaði að vera kominn aftur í mitt föðurland Því þó mér litist tré þessi ærið umgengileg og líðanleg vegna þess þau kunnu að mæla og voru gædd með nokkurs konar viti og það svo mjög að þau kunnu nokkurn veginn að reiknast meðal skynsemdarfullra skepna þá efaðist ég þó hvert þeim ætti að samlíkja við manneskjuna því ég trúði ei að á meðal þeirra væri iðkaðar eður ætti heima réttvísi gæska og aðrar mannkosta dyggðir
-		fic	18	0.26	1	nar	klim	1745	46812	Þá ég kvaldi mig með þessum þönkum fann ég að öll mín innyfli hrærðust í mér og að táralækir minna augna vættu mitt andlit
-		fic	18	0.26	1	nar	klim	1745	46822	Þá ég var þar innkominn sá ég að gólfið var lagt með ferköntuðum marmarasteini
-		fic	18	0.26	1	nar	klim	1745	46840	Þá hann hafði úttalað var ég færður aftur í mitt forna fangelsi
-		fic	18	0.26	1	nar	klim	1745	46842	Þá ég var aftur orðinn í einrúmi rifjaði ég grannt upp með mér allt það sem hingað til var fyrirfallið
-		fic	18	0.26	1	nar	klim	1745	46873	En þá heimsku hausarnir er svo kallast sem trauðlega skilja nokkurn hlut hefðu átt að stjórna svo hefðu þeir altíð kipp því í liðinn sem hinir hefðu aflagað
-		fic	18	0.26	1	nar	klim	1745	46882	Þá furstinn hefur fengið þessa uppteiknan þá skipar hann altíð að skrifa nöfn kandídatanna í eina sérdeilis bók til þess að hann eigi gleymi heldur altíð líkt sem fyrir augum hafi þá sem verðugir séu að setjast á þá liðugu tignarstóla
-		fic	18	0.26	1	nar	klim	1745	46905	Og styrktist ég meir í þeirri von þá ég sá mér borinn mat tvisvar á degi hverjum
-		fic	18	0.26	1	nar	klim	1745	46918	Meðan þetta framfór þannin hafði minn húsbóndi í frammi við mig allra handa spursmál á kvöldin altíð þá ég kom af seminario
-		fic	18	0.26	1	nar	klim	1745	46919	Honum líkaði yfrið vel að heyra þá ég greindi honum hvað mig hafði hent og fyrir mig hafði borið á þessari minni undirheima ferðareisu
-		fic	18	0.26	1	nar	klim	1745	46920	Mest undraðist hann þá ég skýrði honum frá vorri efri jörðu og þeirri ómælanlegri víðáttu himinsins sem um hana lægi og væri uppfylltur með óteljandi stjörnum
-		fic	18	0.26	1	nar	klim	1745	46923	En einkanlega leit hann til mín mjög reiðuglega þá ég sagði honum fyrir víst að vor tré væru feld og höfð til að heita með ofna og búa til matar við
-		fic	18	0.26	1	nar	klim	1745	46924	En þá hann aðgætti þetta með réttri alvöru lét hann reiðina nokkuð falla
-		fic	18	0.26	1	nar	klim	1745	46934	Við gengum hver með öðrum hindrunarlaust um allar tryssur og það án alls tilhlaups af innbyggjendunum sem mig mest furðaði Því það er eigi svo hér sem hjá oss að fólk hleypur til í hópatali þá eitthvað óvenjulegt ber við til að skemmta með sínum nýjungagírugu augum Því að innbúar pláneta þessa gefa sig lítið að nýjungum heldur stunda meir dugandis hluti
-		fic	18	0.26	1	nar	klim	1745	46939	og er hann hvergi svo mikið tignaður og virtur sem hér því þá einhver gamall maður talar er strax við því tekið
-		fic	18	0.26	1	nar	klim	1745	46942	Þá minn gistingarhúsbóndi vissi þetta sagði hann Í voru heila furstadæmi eru þeir hlutir á víxl brúkaðir sem heyra til skemmtun og alvöru því á meðal annarra ypparlegra tilskipana eru innbyggjendunum leyfðar meinlausar skemmtanir því þeir meina að sinnið styrkist við það og verði líka betur hæfara að útrétta síðan kostgæfilegar merkilega og torvelda hluti einnin að með því burtrýmist melankólískir sturlunarþankar af hverjum er spretta illar ráðagjörðir og margur órói
-		fic	18	0.26	1	nar	klim	1745	46958	Og þá ég loks hugleiddi að ég hefði þrisvar dispúterað með mikilli velþóknan áheyrendanna og fengið fyrir það mikla virðing gat ég varla haldið mér frá gráti
-		fic	18	0.26	1	nar	klim	1745	46969	Gesthúsbóndi minn lét mig fara með sér einn sérlegan hátíðlegan dag í auditorium eður áheyrnarsalinn á þessum háskóla þá er einn speki<dash/>doktor átti að vígjast
-		fic	18	0.26	1	nar	klim	1745	46983	En þá hún fékk af manni sínum að vita orsökina þá hló hún nærri eins mikið yfir því sem hann
-		fic	18	0.26	1	nar	klim	1745	46986	Já ein ráðsherra frú sem annars var vön að hlæja að hverjum hégómanum hló svo yfirmáta mikið að þessu þá hún það heyrði að öllum þörmum í hennar búk lá við spreng
-		fic	18	0.26	1	nar	klim	1745	46996	fyrir því gæta ræðumennirnir sín mjög vel þá þeir hrósa einhverjum að þeir skuli ei sæta refsingum ef þeir hefja nokkurn upp framan en hann er ættaður eður og hefur forskuldað
-		fic	18	0.26	1	nar	klim	1745	47009	Það kom líka af þessari orsök að þá bændurnir komu fyrst á haustinn eður í pálmamánuðinum með hlaðna kornvagna til staðarins að þá gengu staðarins yfirvöld í móti þeim með hljóð og söng og leiddu þá í borgina fullir fagnaðar
-		fic	18	0.26	1	nar	klim	1745	47024	Þá ég nú spurði um orsökina til hans misferlis var mér sagt að hann hefði opinberlega dispúterað um guðs veru og hans eiginleika því slíkt er strengilega fyrirboðið hér í landi hvar þess háttar forvitnisfullar dispútatíur eru virtar fyrir sérviskufulla hnýsni og gantalegar grillur sem ei geta með sínum skilning gripið skynsemi hinna líkamlegu og samansettu skepna
-		fic	18	0.26	1	nar	klim	1745	47026	Þá ég heyrði þetta þetta þenkti ég við sjálfan mig. Ó ! hvað mundu þeir taka hér til bragðs við vora guðfróðu menn theologos ? sem daglega þræta og deila til samans um guðs veru og hans eiginleika um náttúru andanna og aðra slíka leyndardómsfulla hluti ?
-		fic	18	0.26	1	nar	klim	1745	47034	og varð frá mér numinn af fögnuði þá ég lauk honum upp því mig lysti að lesa mínar lofgyllingar og að sjá af því hvílíka lukku ég ætti vísa
-		fic	18	0.26	1	nar	klim	1745	47035	Þá ég var búinn að lesa hann í gegnum gat ég alls engu orkað fyrir reiði og efasemd
-		fic	18	0.26	1	nar	klim	1745	47067	Mig rankar til að þá ég sagði einu sinni frá voru ferðalagi hversu vér nefnilega ferðuðustum gegnum borgirnar og hingað og þangað með hestum og vögnum í hverjum vér værum inniluktir eins og bendill í bauk eður stokki hversu undirbúarnir hlóu að því hjartanlega og einkum þá þeir heyrðu að fólk sem byggi skammt hvert frá öðru brúkaði vagnmenn og léti sig draga af tveimur villibestíum um staði og stræti þá þeir vildu heimsækja og finna hvern annan
-		fic	18	0.26	1	nar	klim	1745	47067	Mig rankar til að þá ég sagði einu sinni frá voru ferðalagi hversu vér nefnilega ferðuðustum gegnum borgirnar og hingað og þangað með hestum og vögnum í hverjum vér værum inniluktir eins og bendill í bauk eður stokki hversu undirbúarnir hlóu að því hjartanlega og einkum þá þeir heyrðu að fólk sem byggi skammt hvert frá öðru brúkaði vagnmenn og léti sig draga af tveimur villibestíum um staði og stræti þá þeir vildu heimsækja og finna hvern annan
-		fic	18	0.26	1	nar	klim	1745	47067	Mig rankar til að þá ég sagði einu sinni frá voru ferðalagi hversu vér nefnilega ferðuðustum gegnum borgirnar og hingað og þangað með hestum og vögnum í hverjum vér værum inniluktir eins og bendill í bauk eður stokki hversu undirbúarnir hlóu að því hjartanlega og einkum þá þeir heyrðu að fólk sem byggi skammt hvert frá öðru brúkaði vagnmenn og léti sig draga af tveimur villibestíum um staði og stræti þá þeir vildu heimsækja og finna hvern annan
-		fic	18	0.26	1	nar	klim	1745	47074	En þá minn leiðsögumaður heyrði það ávarpaði hann mig
-		fic	18	0.26	1	nar	klim	1745	47078	Þá ég heyrði allt þetta þakkaði ég drottni sem mér hefði lénað þessa yfirburði því ég sá að ég hefði án þeirra varla verið talinn með skynjandi skepnum
-		fic	18	0.26	1	nar	klim	1745	47080	En um sólarlag þá þeir höfðu aflokið verki sínu skemmtu þeir sér með spilum leikaraskap og allrahanda meinlausri skemmtan
-		fic	18	0.26	1	nar	klim	1745	47090	Krókstafurinn kom mér einnin að miklu liði í ferð þessari til að reka frá mér apana sem hlupu til mín í hópatali því þá ég hafði drifið einn flokk í burtu kom jafnótt annar og gjörði mér áfall og árásir svo ég neyddist að slá þá frá mér nálega í gegnum þann heila veg skref fyrir skref svo ég kæmist fram á miðli apanna
-		fic	18	0.26	1	nar	klim	1745	47110	Þá er hann var naumlega burtfarinn heyrðum vér óvenjulega mikil og gleðileg hljóð
-		fic	18	0.26	1	nar	klim	1745	47113	Þá vér þar komum sáum vér eik eina sem bar blómstrakrans á höfðinu með herlegri viðhöfn
-		fic	18	0.26	1	nar	klim	1745	47137	Þá ég leit furstann féll ég honum til fóta
-		fic	18	0.26	1	nar	klim	1745	47144	Þá ég var uppstaðinn lagði furstinn fyrir mig ýmisleg spursmál
-		fic	18	0.26	1	nar	klim	1745	47156	Þó merkti ég að honum þótti leiðast að heyra þá ég sagði honum frá vorum réttargangi hversu vitni væru leidd mælsku talsmanna vorra og flýti dómaranna að afgjöra sína úrskurði
-		fic	18	0.26	1	nar	klim	1745	47167	En þá hann framvegis heyrði að hinir kristnu aðgreindi sig í ótal flokka sectas og ömuðust hverjir við öðrum vegna trúarbragðanna ágreinings mælti hann Hjá oss eru einnin ýmislegar meiningar í þeim hlutum sem heyra til guðs þjónustu
-		fic	18	0.26	1	nar	klim	1745	47186	Þar fyrir er það meðal annarra minnisverðra orðskviða á þessu hofi sérdeilis merkilegt þá þeir segja að þeir sem taka mjög ákaflega fljótt sér fyrir hendur einhverja sýslan séu líkir þeim lötu gólfgöngumönnum sem ganga altíð inn sama veg með því að spássera um hinn sama reit en útrétta þó ekkert né komast lengra með öllu ómaki sínu hræringum og vastri
-		fic	18	0.26	1	nar	klim	1745	47194	Þá miðdagsmáltíð var enduð voru borð niðurtekin með sama hraðleik sem þau fyrr búin voru
-		fic	18	0.26	1	nar	klim	1745	47201	og þá hann var búinn að lesa hann sá hann mig til fótanna
-		fic	18	0.26	1	nar	klim	1745	47209	Þá furstinn var á burt genginn lagði hann fyrir mig að nýju ýmislegar spurningar
-		fic	18	0.26	1	nar	klim	1745	47214	Þá examen yfirheyrslan var enduð gekk hann til furstans inn í ádíenskamersið málstofuna
-		fic	18	0.26	1	nar	klim	1745	47221	Þá nú búið var að tilkynna mér allt þetta var kallað á einhvern kiva eður sekretera sem mig skyldi teikna ásamt öðrum nýkomnum candidatis í þá bók sem í voru rituð nöfn þeirra sem verðugir voru að setjast til embætta
-		fic	18	0.26	1	nar	klim	1745	47230	enda létu yfirsetukonurnar það kostgæfilega jafnan vita nábúakonur sínar þá konurnar urðu léttari með hvað mörgum greinum fædd væru þeirra börn
-		fic	18	0.26	1	nar	klim	1745	47237	Þá nú bæði sorg og þankar höfðu mig mætt fyrir alvöru um síðir þá féll ég í þungan svefn
-		fic	18	0.26	1	nar	klim	1745	47256	Þá ég stóð upp var mér afhent eitt diplóma herra skipunar bréf hvar í mér var skipað að vera hofhlaupari
-		fic	18	0.26	1	nar	klim	1745	47262	Ég festist því betur í þeirri meiningu sem ég hafði fengið um skynsemi innbúendanna í þessum furstadómi þá ég fékk betra tækifæri að komast að þeirra dyggðum meir og meir
-		fic	18	0.26	1	nar	klim	1745	47263	Ég mátti ei annars en láta mér vel geðjast þeirra lög og siðvenjur sem ég hafði áður lastað þá ég sá nú þeirra réttvísi og sannsýni svo sú fyrirlitning sem ég hafði lagt á þau snerist nú í forundran
-	nú	fic	18	0.26	1	nar	klim	1745	47276	Þar sem nú nábúar þessa kandídati vissu ei að frambera annað stærra og betra kenniteikn um hans þolinmæði en þetta að hann hefði sinn svo stakan húskross borið með stærsta þolgæði þá víluðu þeir eigi að hafa þennan póst fyrir ástæðu þar af að sýna hversu góss og hógværs skólaeinvalda menn mættu vænta sér þar sem hann væri með því hann hefði þá dyggð til að bera að vera í stærsta lagi þolinmóður
-		fic	18	0.26	1	nar	klim	1745	47334	en þá furstarnir merktu að undir þessu lá fólgið tundur til óeiningar þá hafa þeir rétt viturlega burttekið allan ættarmun
-		fic	18	0.26	1	nar	klim	1745	47347	Þá þeir eru nú samdóma í þessu er í hinu öðru engu kastað í veginn fyrir mann þó hann sé öðruvís til sinnis hversu og með hverri aðferð byrji að dýrka þessa guðdómlega veru
-		fic	18	0.26	1	nar	klim	1745	47351	Þeir Potúanar biðjast fyrir ærið sjaldan en þá þess ákaflegar og það svo mjög að þeir sýnast sem frá sér numdir þá þeir biðja
-		fic	18	0.26	1	nar	klim	1745	47401	Þá þeir nú biðjast fyrir í þessum dimmu stöðum svo sýnast þeir vera sem frá sér numdir
-		fic	18	0.26	1	nar	klim	1745	47440	Það leist mér ei einasta loflegt heldur og undrunarvert að í stríðstíðum þá þeir hafa unnið sigur á sínum óvinum að þeir eru í nokkra daga öldungis sorgfullir og kyrrir eins og þeir skammist sín fyrir þann blóðuga sigur í staðinn þeirrar gleði sem vér auglýsum yfir því og kyrjum upp þetta
-		fic	18	0.26	1	nar	klim	1745	47460	Þá nú spekingur þessi Rabaku sá að hann hlaut að taka til annarra meðala ef hann skyldi halda sínum þegnum í hlýðni þá féll hann frá linleik og lempni til freku og harðlyndis
-		fic	18	0.26	1	nar	klim	1745	47463	En þá hann um síðir sá að alþýðu tilstand gat ei staðist ef því væri ei stjórnað af þeim yfirmanni sem væri ættborinn af hágöfugu kyni og hans ættar ypparlegleiki innprentaði ei fólkinu neina höfðingjahræðslu þá lagði hann fríviljuglega stjórnina af sér upp á prinsinn þann sem hún með réttu heyrði til sökum ættaryfirburðanna
-		fic	18	0.26	1	nar	klim	1745	47470	Þá spekingur þessi hafði í ljósi látið meining sína lagði hann sig sjálfan undir þá venjulegu rannsókn
-		fic	18	0.26	1	nar	klim	1745	47472	En þá búið var að halda ráðstefnuna og safna saman meiningunum þá var forkastað þessu forslagi svo sem það væri ógrundað dárlegt og landslýðnum skaðlegt því þeir meintu að þetta mundi vekja mikinn óróa og óeining meðal þeirra konunglegu prinsa
-		fic	18	0.26	1	nar	klim	1745	47488	Vegna þess sýndist hinum framandi það kátlegt og hlægilegt þá þeir voru boðnir í almenn samkvæmi og gestaboð að þeir sáu þyrnir og þyrstla sitja fyrir ofan en þvert á móti pálma og sedrusviði og álitleg eikitré sem báru tíu eður tólf greinir skipast í hin neðstu sæti því á meðan þessi mismunur varaði var fáa þyrstla að finna sem ei höfðu haft nokkurn virðingartitil
-		fic	18	0.26	1	nar	klim	1745	47498	Þá það var skeð var hann prýddur með blómstrakransi og færður gegnum staðinn í triumpho eður með fagnaðar prýði
-		fic	18	0.26	1	nar	klim	1745	47501	Já ! þá menn sönnuðu eftir hendinni hversu nytsamlegt og ágætt það var að siður þessi var niðurlagður var hann nefndur til kadoki eður stóra kanselera
-		fic	18	0.26	1	nar	klim	1745	47506	Þá hann kom upp á það í fyrra sinni var honum tekið blóð
-		fic	18	0.26	1	nar	klim	1745	47507	og þá hann í síðara sinni var klagaður að hann léti ei af sínu uppátæki var hann loksins sendur í útlegð til firmamentisins
-		fic	18	0.26	1	nar	klim	1745	47515	1. Þeir einir hafa rang virðingar sess og gang fyrir öðrum öllum er komið hafa almúganum til hjálpar með sínum fjármunum þá stór neyð hefur aðþrengt
-		fic	18	0.26	1	nar	klim	1745	47524	Fyrir því sá ég að þá einn af þeim allra ríkustu borgurum í Potú að nafni Bospolak mætti borgurunum í Potú á strætinu þá auðsýndi hann slíkt lítilæti að hann lét allar sínar greinir niðursíga og auðsýndi sitt þakklæti sérhverri minnstu eik
-		fic	18	0.26	1	nar	klim	1745	47538	Þá einhver lagasetningur á að útgefast gengur það mjög seinlega til Því lög eru hér gjörð næst umATH ! því viðlíka sem hjá hinum gömlu Rómverjum Því nýir setningar eru í öllum borgum uppfestir á ráðhúsinn
-		fic	18	0.26	1	nar	klim	1745	47541	og þá lögvitringarnir eru búnir að laga það rétt til og hreinskrifa er það loksins sent furstanum til staðfestingar og undirskriftar áður en það er auglýst fyrir alþýðu
-		fic	18	0.26	1	nar	klim	1745	47569	Þá ég talaði um að ég héldi alltof þungt að slík ein ypparleg matróna skyldi sjálf láta sitt barn sjúga sig já og það væri öldungis ósæmilegt þá var mér svarað af þessum undirheimabúum Meinar þú að náttúran hafi gefið brjóstin á konunum svo sem til eins prýðilegs posa eður blómlegrar buddu eður líkamans prýði en ei miklu framar til að fóstra sín börn þar með
-		fic	18	0.26	1	nar	klim	1745	47585	2. Þá nokkur er klagaður fyrir einhvern glæp og hann verður honum yfirbevísaður þá ber manni að gæta hvert sá sem fyrir sök er hafður hafi áður nokkuð gott innstiftað og bera svo saman hans góðu og vondu verk og dæma yfir þeim og svo að lyktum laga sig eftir því þá hann leggur á úrskurðinn
-		fic	18	0.26	1	nar	klim	1745	47593	7. Hann má ei í hinu minnsta upphefja þá sem sækja ákaft eftir virðingum Því eftir sem enginn biður um náð sem ei er fátækur eður hungur aðþrengir svo er enginn ákafari eftir virðingarsætum en þeir sem vita að þeir geta ei áunnið sér nokkurt hrós hverki með dyggðum eður annarri verðskuldan
-		fic	18	0.26	1	nar	klim	1745	47607	Þá ég las þessa grein þenkti ég heimugliga við sjálfan mig
-		fic	18	0.26	1	nar	klim	1745	47611	10. Sérhver fursti þarf nauðsynlega að rannsaka sinnislag sinna þegna hið gaumgæfilegasta og láta sem sér líki það og þá hann vill afkoma löstum sinna undirsáta að dempa þá fremur með góðum dyggða dæmum en með laganna freku Því vond dæmi tæla oss auðveldlega þá vér sjáum þau á ypparlegu fólki
-		fic	18	0.26	1	nar	klim	1745	47611	10. Sérhver fursti þarf nauðsynlega að rannsaka sinnislag sinna þegna hið gaumgæfilegasta og láta sem sér líki það og þá hann vill afkoma löstum sinna undirsáta að dempa þá fremur með góðum dyggða dæmum en með laganna freku Því vond dæmi tæla oss auðveldlega þá vér sjáum þau á ypparlegu fólki
-		sag	18	0.22	1	nar	fimmbraedra	1790	47758	Nú sem sá dagur kom að þeir bræður voru ferðbúnir kvöddu þeir föður sinn og móður og allan landslýð
-		sag	18	0.22	1	nar	fimmbraedra	1790	48102	Nú sem víkingar sáu Snæúlf fallinn lögðu þeir strax frá
-		sag	18	0.22	1	nar	fimmbraedra	1790	48235	Þá jarlsson heyrði umskurnina nefnda var sem hrollur hlypi um allan hans líkama
-		sag	18	0.22	1	nar	fimmbraedra	1790	48241	Nú sem þessari yfirheyrslu var lokið mælti sá æðsti prestur við jarlsson Vel hefir þú svarað
-		sag	18	0.22	1	nar	fimmbraedra	1790	48251	Nú sem jarlsson og hans menn voru komnir til herbergis mælti hann Líf vort liggur nú við að þér veitið mér nú öruggt fylgi því ei eru nema tveir kostir fyrir höndum
-		sag	18	0.22	1	nar	fimmbraedra	1790	48262	Strax um morguninn sem þeir voru klæddir tóku þeir að ráðslaga um sinn efni
-		sag	18	0.22	1	nar	fimmbraedra	1790	48278	Nú sem nóttin kom bjuggust þeir til ferðar
-		sag	18	0.22	1	nar	fimmbraedra	1790	48313	Þá þeir vöknuðu um morguninn mælti hann Gefið nú tilráð góðir drengir hvert vér skulum halda
-		sag	18	0.22	1	nar	fimmbraedra	1790	48378	en þá voraði héldu þeir aftur af stað
